1,Game Day! Go THIS_IS_A_MENTION #DubNation #BayArea nbabrasil THIS_IS_A_URL
1,"#FunFact: for all the ""#Warriors lack rim protection"" chatter that's been floating around. #DubNation is 2nd in NBA in team blocks per game."
1,Game Day! Go Golden State Warriors! #DubNation #BayArea NBA Brasil THIS_IS_A_URL
1,The Weekly Dish THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,Favorite thing about the NBA season so far #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION  Elevation Sensation Tim Roye calling #Dubs games one of the best to do it in any sport! #DubNation
1,Let's go Warriors #DubNation
1,these THIS_IS_A_MENTION got the sauce THIS_IS_A_URL #dubnation  #kevindurant #kd9 #basketball #sneakers #tech… THIS_IS_A_URL
1,"Back on #WarriorsGround and looking oh so chic! 👌
#ootd #gameday #fashion #onpoint #warriors #dubnation THIS_IS_A_URL"
1,#dubnation all time favorite
1,Let's start the games already! #NBA #SacramentoProud #DCFamily #HeatNation #Celtics #DubNation #TrueToAtlanta #WeTheNorth #ThunderUp
1,Some new Curry's on the way THIS_IS_A_URL #dubnation  #stephencurry #klaythompson #kevindurant #sneakers… THIS_IS_A_URL
1,I'm not mad at the hawks so its hard to get excited for this team coming in... #DubNation
1,THIS_IS_A_MENTION I'm off from work tonight so I will be able to watch. Go for 50 or get a triple double. #LockIn #DubNation
1,"Ian Clark, KD, and Steph 🙌🏼 #DubNation THIS_IS_A_URL"
1,"Jeeezz. After dropping consecutive games, THIS_IS_A_MENTION will get THIS_IS_A_MENTION . #DubNation #TrueToAtlanta"
1,Kevin Durant takes in #Raiders home game: 'Atmosphere was on another level' THIS_IS_A_URL #RaiderNation… THIS_IS_A_URL
1,no biggie just another 10:30 game to disrupt my sleep but #BEATTHEHAWKS #DubNation
-1,Lucy fucked that ass up 😂 #DubNation
1,"GAMEDAY! Let's get the W, come on THIS_IS_A_MENTION 😈 #DubNation THIS_IS_A_URL"
1,STEPH CURRY painting is now available! $35 posters to full size paintings as low as $99! Shop… THIS_IS_A_URL
1,Just wanna watch this game tonight 😩 #DubNation
1,THIS_IS_A_MENTION y'all ready to lose by 30? #DubNation
1,"THIS_IS_A_MENTION ""Lock in! #DubNation"" 😂😂😂"
1,I'm so irrationally hyped for this! #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION #DubNation make it 12
1,THIS_IS_A_MENTION just keep that fire on THIS_IS_A_MENTION .. #GoodLuck to your games ;-) #DubNation
1,THIS_IS_A_MENTION respect the dub #DubNation
1,Because THIS_IS_A_MENTION is a good sport. We need more athletes like him. #DubNation THIS_IS_A_URL
1,game day🔥 #DubNation
1,"After 20% of regular season games played, THIS_IS_A_MENTION in their own universe. #DubNation THIS_IS_A_URL"
1,"News #Nike #KD 9 “The Sauce"". #NBA #KevinDurant #DubNation THIS_IS_A_URL"
1,Stephen Curry dons Raiders jersey after Oakland defeats his hometown Panthers -… THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,Congrats THIS_IS_A_MENTION on Western Conference Player of the Week honors💙💛👏🏽 #DubNation
1,"When you use too many basketball analogies with third graders, they use them back. #DubNation #DefendTheLand THIS_IS_A_URL"
1,Please Watch #NBA #GSW #DubNation #StephCurry #Video THIS_IS_A_MENTION #WARRIORS THIS_IS_A_URL
1,THIS_IS_A_MENTION cute! ... but we still love and miss our THIS_IS_A_MENTION 💙💛 #DubNation
1,The Warriors have quietly become the superteam we all expected THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,Starting to plan my next ep. It will be dubstep. Should I try and get this signed when it's done? 🤔 #NewMusic #DubNation #Dubstep
1,Golden State #DubNation Looks to Continue Winning Streak as #TrueToAtlanta Visits Tonight - THIS_IS_A_URL
1,KD named Western Conference player of the week 👌 #Dubnation
1,Yes sir #Dubnation 🔥✊🏽 THIS_IS_A_URL
1,"It's GAME DAY
#LetsGoWarriors
#DubNation
THIS_IS_A_URL"
1,Atlanta Hawks @ Golden State Warriors: Game 18 Preview THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,Somebody say #dubchallenage #DubNation 🏀✌🏾️🔥 THIS_IS_A_URL
1,Warriors' Durant named Western Conference Player of the Week - Comcast SportsNet… THIS_IS_A_URL THIS_IS_A_URL
1,"Winning cures all: 'Hyper, goofy' McGee fitting in with Warriors THIS_IS_A_URL #DubNation THIS_IS_A_URL"
1,"NBA Gameday: Warriors hope to have Green, Clark vs Hawks THIS_IS_A_URL #DubNation THIS_IS_A_URL"
1,Continue making history! #DubNation #StrengthInNumbers
1,"Strong Hawks team are the opponents for the Dubs tonight, if we play and defend like we have then another W is sure… THIS_IS_A_URL"
1,I can't wait to cheer on the girls and boys tonight #DubNation 💙🏀
1,THIS_IS_A_MENTION THIS_IS_A_MENTION yeah this gonna be a good game until the 3rd. Then it will be a blood bath lol #DubNation
1,Right now which player would you want to see in person the most? #poll THIS_IS_A_MENTION THIS_IS_A_MENTION #DubNation #ThunderUp #DefendtheLand
1,Kevin Durant playing some football at practice after being named the NBA Western Conference Player of the Week… THIS_IS_A_URL
1,THIS_IS_A_MENTION #dubnation tonight
1,Warriors' Green confident he'll return Monday - ESPN THIS_IS_A_URL #dubnation THIS_IS_A_URL THIS_IS_A_URL
1,"""Player of the Week""⛹🏾 THIS_IS_A_MENTION  they already knew that 🏆 though  #DubNation"
1,"Curry loses bet, dons Raiders jersey vs hometown Panthers THIS_IS_A_URL #DubNation THIS_IS_A_URL"
1,Warriors' Durant named Western Conference Player of the Week THIS_IS_A_URL #DubNation THIS_IS_A_URL
1,"After two games with Santa Cruz, Jones recalled by Warriors THIS_IS_A_URL #DubNation THIS_IS_A_URL"
1,"Game time, let's go. #Dubnation #Weready"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION Korver can't play d.. Of course the dubs can.  #DubNation
1,Come #dance with us.... you know you want to!💃 #warriors #dubnation #nba #nbadancera #warriorsground THIS_IS_A_URL
1,Of course THIS_IS_A_MENTION can win 12 in a row - and they will. Right THIS_IS_A_MENTION ✌️️ #WeBelieve #DubNation #dubs THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION wait wait that's means your a fucking BANDWAGON you shoulda been a NEW Warriors fan #dubNation
1,KD named Western Conference Player Of The Week❕ #DubNation THIS_IS_A_URL
1,"Tonight, the Dubs host the Hawks and look for there 12th straight W. #DubNation"
1,THIS_IS_A_MENTION Oakland fans are the best fans! #dubnation #raidernation
1,#DubNation✨Warriors (15-2) move up 1 spot to No. 2 in the Week 6 NBA Power Rankings; host Hawks (10-7) on Monday (… THIS_IS_A_URL
1,#DubNation✨Warriors: F Draymond Green (ankle) says he plans to play Monday night vs. Hawks; missed Saturday's game… THIS_IS_A_URL
1,Which THIS_IS_A_MENTION offer the best #DFS value tonight? #NBA #DraftKings #FanDuel #DubNation
1,Very confident my dubs are getting this win tonight !!! #Dubnation
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION #Warriors are kicking ass on 11 game win streak and #Raiders are rolling ! #DubNation #RaiderNation
1,THIS_IS_A_MENTION #Warriors are kicking ass on a 11 game win streak and #Raiders are rolling red hot! #DubNation  #RaiderNation
1,THIS_IS_A_MENTION lettttssss gooooo gettttt anotheerrrrrrr 1 tonight !!🏀💯🤘 #DubNation THIS_IS_A_URL
1,Kevin Durant Named Western Conference Player Of The Week THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,Priorities ya feel me jk 😂😂#DubNation THIS_IS_A_URL
1,Wet!!! 💦💦💦 Just cop'd a new Mitchell lid of this logo before I dipped to NYC too. #DubNation THIS_IS_A_URL
1,New currys! #DubNation #WarriorsGround  ✌🏻🏀 THIS_IS_A_URL
1,Warriors’ Kevin Durant named Western Conference Player of the Week THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,Nice. The THIS_IS_A_MENTION are on a roll now #DubNation
1,Hey Bro THIS_IS_A_MENTION hope you good and ready to go for tonight's game? #DubNation
1,"After two games with Santa Cruz, Jones recalled by Warriors - Comcast SportsNet… THIS_IS_A_URL #dubnation… THIS_IS_A_URL"
1,Five Key Stats For Golden State Warriors After A Fifth Of The Season - Forbes THIS_IS_A_URL #dubnation THIS_IS_A_URL
1,NBA Power Rankings: Golden State's rise leads shuffle in top 5 - ESPN THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,Tim Hardaway #DubNation #CLSweeps
1,THIS_IS_A_MENTION 4 blocks in Santa Cruz debut?  Is that right?  🖐🖐🖐🖐 #DubNation is with you
1,Warriors’ Damian Jones called up from Santa Cruz THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,THIS_IS_A_MENTION #DubNation #DefendtheLand THIS_IS_A_MENTION THIS_IS_A_MENTION THE TWO KEVINS ARE THE BEST PLAYER OF THE WEEK!!!💪💪💪
1,"GAMEDAY : Warriors vs Hawks | Oracle Arena , Oakland | 04h30 | #DubNation THIS_IS_A_URL"
1,Kevin Durant Named Western Conference Player Of The Week THIS_IS_A_URL #Warriors #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION Cheers. 1 day... #DubNation #DefendTheLand Blessed 4 this &amp; more....Saw sum of dem moves! Send yr juju 2016! I had a curse-tis gone?
1,Damian Jones has been recalled by the Warriors from Santa Cruz. RT if you're excited to see him make his debut!… THIS_IS_A_URL
1,#DefendtheLand Kevin Love and #DubNation Kevin Durant named Eastern and Western Conference players of the week #NBA THIS_IS_A_URL
1,"Kevin Durant named Western Conference Player of the Week after avg 24.8 pts, 8.3 Rebs, 6.3 ast, 2.75 blocks. #Warriors #DubNation #NBA"
1,What a time to be a raiders and warriors fan #RaiderNation #DubNation
1,Congratulations to Kevin Durant for winning Western Conference Player of the Week!!! #DubNation warriors THIS_IS_A_URL #Raiders
1,Congratulations to Kevin Durant for winning Western Conference Player of the Week!!! #DubNation THIS_IS_A_MENTION THIS_IS_A_URL
1,Fuck it. GLOW UP IS REAL #DubNation #Dub-challenge THIS_IS_A_URL
1,"THIS_IS_A_MENTION THIS_IS_A_MENTION  are you okay, bro? #DubNation needs you back, bro?"
1,Game Day 🏀👌🏻 #Warriors #DubNation #StrengthInNumbers #GoldenStateWarriors #TheCity #ThisIsWhyWePlay #LoveThisGame #ChoraDrake
1,THIS_IS_A_MENTION aye Dray how that ankle feeling? We wanna see you back. #DubNation
-1,These remind me of cranberry sauce THIS_IS_A_URL #kevindurant #kd9 #nike #basketball #sneakers #tech… THIS_IS_A_URL
1,Golden State Warriors - Atlanta Hawks - THIS_IS_A_URL ASIA THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,Warriors tonight: Slumping Atlanta Hawks come to Oracle - The Mercury News THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,#gametime #lockedin #DubNation I'm excited to see his on court IQ I hear at of great things about him THIS_IS_A_URL
1,WWWWWWWWWWWarriors (15-2) have won 11 consecutive games - Watch out THIS_IS_A_MENTION #DubNation THIS_IS_A_URL
1,Christmas Curry's for all THIS_IS_A_URL #curry3 #underarmour #sneakers #tech #google #dubnation #news… THIS_IS_A_URL
1,Raptors got Drake? That's cute#dubnation THIS_IS_A_URL
1,Awesome weekend w/ THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION Excited to hit up my first THIS_IS_A_MENTION game tonight (vs. Hawks)! #DubNation
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION yeah finally getting the appreciation for the hard work  #DubNation
1,Game tonight 🏀 #DubNation
1,Game Preview: Warriors at Lakers - 11/25/16 | Golden State Warriors THIS_IS_A_URL #dubnation
1,has it really been 11 wins since that lakers thrashing? oh how time flies #DubNation
1,Game day THIS_IS_A_MENTION vs THIS_IS_A_MENTION get this W #DubNation #LetsGoWarriors
1,Steph Curry #DubNation #CLSweeps THIS_IS_A_MENTION
1,Game dayyyy #dubnation THIS_IS_A_MENTION
1,NBA: Draymond Green is 'pretty confident' that he will play tonight vs Hawks after missing the last game(ankle). #DubNation
1,The THIS_IS_A_MENTION have been looking surprisingly good so far. Very underrated team. Looking forward to playing them tonight! #DubNation
1,"If the warriors go on a 21 game win streak they will be 25-2.. not saying they will do it, just saying. #DubNation"
1,The Warriors have quietly become the superteam we all expected - SB Nation THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,Does it really matter because there on the same team now so....Yeah #DubNation THIS_IS_A_URL
1,Bruh you're a hater #DubNation THIS_IS_A_URL
1,NBA Power Rankings: Warriors inch closer to No. 1 THIS_IS_A_URL #DubNation THIS_IS_A_URL
1,Warriors Recall Damian Jones from Santa Cruz Warriors THIS_IS_A_URL #Warriors #DubNation THIS_IS_A_URL
1,When you can't wait until THIS_IS_A_MENTION &amp; THIS_IS_A_MENTION come out w #Warriors colorway...you do it yourself. THIS_IS_A_MENTION THIS_IS_A_URL
-1,Happy Birthday THIS_IS_A_MENTION hope it's a good one!! #DubNation
1,"#DubNation Draymond Green (left ankle) ""pretty confident"" to play vs #TrueToAtlanta tonight, THIS_IS_A_MENTION reports #NBA"
1,"THIS_IS_A_MENTION SHHHHHHH, THE HATERS MIGHT HEAR YOU! #DUBNATION"
-1,5 Daily Fantasy Basketball Value Plays for 11/28/16 THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,THIS_IS_A_MENTION He thought a football might be a little easier for Curry to get over the rim on a dunk....baby steps. #Warriors #DubNation
1,Its a good look THIS_IS_A_MENTION 👌 #DubNation THIS_IS_A_URL
1,"THIS_IS_A_MENTION (1) THIS_IS_A_MENTION (23) THIS_IS_A_MENTION (11) THIS_IS_A_MENTION (30)    THIS_IS_A_MENTION (35) That lineup keeps it 💯, literally! #DubNation"
1,NBA Power Rankings: Warriors inch closer to No. 1 THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,#DubNation with THIS_IS_A_MENTION THIS_IS_A_URL
1,I guess THIS_IS_A_MENTION is human. I had my doubts! Just makes me a bigger fan of him! THIS_IS_A_MENTION #DubNation #nba THIS_IS_A_URL
1,"#DubNation 👀 you, Yan!!  THIS_IS_A_MENTION (🎥: THIS_IS_A_MENTION THIS_IS_A_URL"
1,"The Golden State Warriors recall 1st round pick, 7-foot center Damian Jones from the Santa Cruz Warriors of the NBA… THIS_IS_A_URL"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION trust the process #DubNation
1,Random #DubNation thought:  I like Kevin Durant.  He has been a great addition to the team.
1,Warriors game day: Will Draymond Green return against Hawks? THIS_IS_A_URL via THIS_IS_A_MENTION #DubNation
1,THIS_IS_A_MENTION  The #Warriors &amp; #Raiders best 2 teams in pro sports by far! #DubNation #RaiderNation
-1,Cyber Monday Sale - 30% Off On All Warriors Apparel - THIS_IS_A_URL #DubNation
1,THIS_IS_A_MENTION Been saying that for a while now. Nobody heard me over the sound of pitchforks clanging together as #DubNation marched on Zaza
1,"Get all your Christmas Shopping done today! Our 40% off everything sale ends tonight, shop online… THIS_IS_A_URL"
1,THIS_IS_A_MENTION  Try to make 15 three pointers in a game. Lol huge fan #dubnation
1,When they don't know what else to do to stop the Human Torch. #StephGonnaSteph #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION has the sauce this Christmas THIS_IS_A_URL #nike #basketball #kevindurant #kd9 #dubnation #sneakers… THIS_IS_A_URL
1,The Ron Burgundy THIS_IS_A_URL #underarmour #curry3 #stephencurry #dubnation #kevindurant #klaythompson… THIS_IS_A_URL
1,It's #game day!!! #Warriors #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION #Dubs &amp; #Raiders 2 most dominant teams in sports!#DubNation #RaiderNation
1,i can do all things 2.5 #SC #stephencurry #sneakers #dubnation THIS_IS_A_URL THIS_IS_A_URL
1,The #DubNation Daily is out! THIS_IS_A_URL Stories via THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_MENTION #dubs #canadian
1,Splash #DubNation THIS_IS_A_URL
1,My all-time favorite THIS_IS_A_MENTION player is Stephen Curry #DubNation   #CLSweeps
1,Slate Night is my favorite #DubNation THIS_IS_A_URL
-1,Happy birthday!! THIS_IS_A_MENTION 😛😛 #DubNation THIS_IS_A_URL
-1,Coming soon: Me as a mom #DubNation THIS_IS_A_URL
1,Ian Clark and Draymond Green questionable for tonight vs Atlanta? Let's get it done #DubNation
1,"NEW:Watch #KlayThompson on  Lebron, Rocco,Ugly Sweaters &amp; more:THIS_IS_A_URL #DubNation #WarriorsGround THIS_IS_A_MENTION THIS_IS_A_MENTION"
1,"NEW:Watch #KlayThompson on  Lebron, Ugly Sweaters &amp; more:THIS_IS_A_URL #DubNation #WarriorsGround THIS_IS_A_MENTION THIS_IS_A_MENTION"
1,"#KlayThompson on Shooter McGavin, Lebron, Ugly Sweaters &amp; more:THIS_IS_A_URL #DubNation #WarriorsGround THIS_IS_A_MENTION THIS_IS_A_MENTION"
1,THIS_IS_A_MENTION hoping to get their 13th win tonight against THIS_IS_A_MENTION #DubNation
1,Going to the #Warriors game tonight!!!! Can't wait to get my KD bobblehead!!! #DubNation 💙💛
1,The Hawks come to town for their only visit of the year. #DubNation #BeatATL
1,THIS_IS_A_MENTION My Favorite Player Of The NBA #DubNation
1,"#Dubnation,LIFER baby THIS_IS_A_URL"
1,THIS_IS_A_MENTION respect your loyalty!!! #ManOfYourWord #DubNation #RN4L #KeepinItReal #StayBlessed🙏🏽
1,"Warriors first-month grades: Durant integration, Death lineup, size, bench -… THIS_IS_A_URL #dubnation… THIS_IS_A_URL"
1,"NBA Trade Rumors: Brandon Knight joining NBA superteam Golden State Warriors,… THIS_IS_A_URL #dubnation… THIS_IS_A_URL"
1,My guys def the best ina nba #DubNation THIS_IS_A_URL
1,THIS_IS_A_MENTION let's go #DubNation
1,Amazing #DubNation Stephen Curry's Story  From Underdog to NBA MVP THIS_IS_A_URL via THIS_IS_A_MENTION
1,It's Gameday the DUBS host the hawks THIS_IS_A_MENTION 7:30 Pm #DubNation
-1,SFCR EQUIPMENT #CyberMonday #GilmoreGirls #GivingTuesday #recount #NotforProfit #Dubnation #donate #SocialGood THIS_IS_A_URL
1,"1 DAY Y'ALL until the 1st home game, are you ready????? girls @ 5:00 &amp; boys @ 7:45 vs. Cathedral. Be there.… THIS_IS_A_URL"
1,"Let's go, babies!! #DubNation 💛💙💛💙 THIS_IS_A_URL"
1,"I really love my team, everybody deserves a ring, #DubNation til I die but we ain't trippin off a 3-1 fuckin lead"
1,Game Day #DubNation 15-2
1,Golden State Warriors News And Updates: JaVale McGee Slowly Finding His Role… THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,Er meh God! Today's game is THIS_IS_A_MENTION v.s. THIS_IS_A_MENTION My favorite teams... #DubNation #TrueToAtlanta THIS_IS_A_URL
1,"#UnderArmour Men's STEPHEN #CURRY ""Beyond The Arc"" Graphic MVP T-Shirt #Emoji THIS_IS_A_URL … THIS_IS_A_MENTION #DubNation #kd #Warriors #ua"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION - THIS_IS_A_URL Raped by THIS_IS_A_MENTION #DubNation
1,"THIS_IS_A_MENTION THIS_IS_A_MENTION - THIS_IS_A_URL Shake n bake!! Now you see me, and sinks the jumper for #DubNation on THIS_IS_A_MENTION #NBARapidReplay"
1,It's #Warriors GAME DAY! Dubs will face the Hawks 💪💪#DubNation 🏀3⃣3⃣3⃣💦
1,Game day 😁🏀 #DubNation
1,Itssssss GAME DAY 💙💛 #DubNation
1,"It's November 28, 2016 at 10:00AM and I'm ready to protect and serve! #dubnation, how you feeling today?"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Everything #DubNation sells out so quick!
1,"NBA Trade Rumors: Stephen Curry to Los Angeles Clippers, Chris Paul to Golden… THIS_IS_A_URL #dubnation… THIS_IS_A_URL"
1,Week 4 NBA power rankings: Warriors hold steady at the top - USA TODAY THIS_IS_A_URL #dubnation… THIS_IS_A_URL
1,"Watch how the THIS_IS_A_MENTION get their 12th-straight win, Be sure to 🔒 in #DubNation #GSW #GoldenStateWarriors… THIS_IS_A_URL"
1,oooooh game day #DubNation
1,Happy Birthday Bogues !🎉💛💙#DubNation THIS_IS_A_URL
1,Happy Birthday Blur !🎉💙💛 #DubNation THIS_IS_A_URL
1,"Happy Birthday, Champ! THIS_IS_A_MENTION 🎉🎈 #DubNation THIS_IS_A_URL"
1,THIS_IS_A_MENTION Steph Curry is my all-time favorite Golden State Warriors player; and hashtags #DUBNATION and #CLSWEEPS
1,#dubnation always win. I'm ready for tonight THIS_IS_A_URL
1,I'm just ready for the game tonight!! #DubNation #GoWarriors
1,Morning. #WeTheNorth THIS_IS_A_URL
1,"Past 👊🏾 Present. Welcome back, THIS_IS_A_MENTION #WeTheNorth THIS_IS_A_URL"
1,That's gonna be a popular cast at school tomorrow. 🖊 #WeTheNorth THIS_IS_A_URL
1,Tonight's THIS_IS_A_MENTION starting lineups. #WeTheNorth THIS_IS_A_URL
1,Superman in the house tonight. #RTZ #WeTheNorth THIS_IS_A_URL
1,Patterson called bank! #NBAVine #WeTheNorth THIS_IS_A_URL
-1,Q9. Can you RT “I want to WIN FREE THIS_IS_A_MENTION tix from THIS_IS_A_MENTION the #OfficialProtein of the #Toronto Raptors!… THIS_IS_A_URL
-1,Next question will be for 2 tickets to a THIS_IS_A_MENTION home game! RT if your twitter fingers are ready for this one! #OfficialProtein #WeTheNorth
-1,Tonight's By The Numbers presented by THIS_IS_A_MENTION #WeTheNorth THIS_IS_A_URL
-1,"Can we get a RT if you're ready to WIN FREE THIS_IS_A_MENTION tickets tonight with the #OfficialProtein of the Raptors, THIS_IS_A_MENTION #WeTheNorth"
-1,"Q3. Hot Dogs, Chicken Fingers, or Wings? What’s your pick when you’re watching the THIS_IS_A_MENTION #OfficialProtein… THIS_IS_A_URL"
-1,"Hey THIS_IS_A_MENTION fans, want to WIN FREE TIX to a home game? Join the #OfficialProtein Twitter party happening NOW! #WeTheNorth #RTZ"
-1,Looking for the tastiest ideas &amp; recipes while you watch the THIS_IS_A_MENTION play? Don't forget to visit appehtite.ca! #OfficialProtein #WeTheNorth
-1,Not a good game. #wethenorth They are not in the right mood.
1,"Past 👊🏾 Present. Welcome back, mrvincecarter15. #WeTheNorth THIS_IS_A_URL #GoCrushIt"
1,"Past 👊🏾 Present. Welcome back, mrvincecarter15. #WeTheNorth THIS_IS_A_URL"
1,"The 3rd-Quarter is underway and the #Raptors trail 65-62 to the #Grizzlies 

#WeTheNorth 

Listen Here - THIS_IS_A_URL"
1,#Grizzlies THIS_IS_A_MENTION THIS_IS_A_MENTION up and over #Raptors THIS_IS_A_MENTION #WetheNorth THIS_IS_A_MENTION during 1st half... THIS_IS_A_URL
-1,Seeking #rockclimbing #inspiration #motivation #ReelRock11 THIS_IS_A_MENTION tonite #thethrillofthehills  #indoorinCanada #WinterIsHere #WeTheNorth
1,"Lady behind me says ""Can you pretend you are my kids' mom and introduce them""?  Pressure is on;)  THIS_IS_A_MENTION THIS_IS_A_MENTION #WeTheNorth"
1,Lowry 30/58 3s. Its Kyle's time to shine! #WeTheNorth #RTZ
-1,Basically yelling at 2 screens right now. #TFC #RTZ #WeTheNorth
1,The only player I want to see play before he retires is THIS_IS_A_MENTION . Still cheering for my Raps tonight though #RTZ #WeTheNorth
1,Supporting my bro before I head out #WeTheNorth 💯🙌🏾🏀 THIS_IS_A_URL
1,I hold my breath everytime we pass it tonight. 😬 #NoMoreTurnovers #WeTheNorth
1,"Toronto sports teams trying to make me choose between them tonight 😒 hockey, basketball or soccer? Hmm... #TMLtalk #WeTheNorth #TFCLive"
1,Way to hustle THIS_IS_A_MENTION #WeTheNorth  #RTZ THIS_IS_A_URL
1,Grizzlies d is too good rn #WeTheNorth #rtz
1,Turnovers have to stop. #rtz #WeTheNorth
1,THIS_IS_A_MENTION I got you fam ❤❤❤ Close this one out with a W at home 🔥🙌🙌🙌 #RTZ #WeTheNorth
-1,I got shots at my school Side effects really hurt I got muscle spasms #RTZ  #ShowWithNoName #mindset #DeadRising4 #RTZ #WeTheNorth
1,LET'S GOOOO!!!  #TORvMTL #WeTheNorth THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_URL
-1,"Watch ""Episode 10 : Double Digits"" on YouTube THIS_IS_A_URL #TMLtalk #Toronto #wethenorth #RTZ"
1,"Pounce and STOMP, dinos 🔥🔥🔥 Close out this game in Q4 with a solid W 🙌🙌🙌 I got your back fam 😁 THIS_IS_A_MENTION #RTZ #Raptors #WeTheNorth"
1,"#NBA: at the end of the 3rd in Toronto, #WeTheNorth lead #GrindCity 89-82."
1,Demar Derozan / In My Zone (pro.Maximillian Beats)’ by THIS_IS_A_MENTION on #SoundCloud? #np THIS_IS_A_URL #WETHENORTH #RAPTORS
1,Philly THIS_IS_A_MENTION FINALLY caught up with Mr. Everywhere THIS_IS_A_MENTION at the THIS_IS_A_MENTION game! We're up 89-82 after 3 qu… THIS_IS_A_URL
1,DeRozan with 20/6/5 on 5/7 shooting. Turnovers the only issue. Raptors up 7 going into the 4th #WeTheNorth THIS_IS_A_URL
1,"Streaming the TFC game in the ACC stands, bunch of us huddled around our phones cheering Raps &amp; TFC right now! #TFCLive #RTZ #WeTheNorth"
1,But he can't shoot three's... #RTZ #WeTheNorth THIS_IS_A_MENTION THIS_IS_A_MENTION THIS_IS_A_URL
1,"THIS_IS_A_MENTION Let's go #Raptors 🔥🔥🔥 ❤ Take the W, its in sight ✌ #WeTheNorth #RTZ"
1,I've been a TFC fan since Day 1 #TFC THIS_IS_A_MENTION #Toronto #WeTheNorth
1,"I don't understand how this is a tie game, should've been over in the first half #RTZ #WeTheNorth"
1,This made me smile! #Raptors #WeTheNorth THIS_IS_A_URL
1,Anyone want to box out Tony Allen????? #WeTheNorth
1,"Memphis is playin a great offensive game, turnovers are a killer tonight THIS_IS_A_MENTION #WeTheNorth THIS_IS_A_MENTION"
1,THIS_IS_A_MENTION THIS_IS_A_MENTION much &lt;3! Glad u are having fun! Wish VC15 was playing! #WeTheNorth
1,"When I run up on THIS_IS_A_MENTION in the players tunnel... #OhGosh #RTZ #WeTheNorth // Raps in a tough one @ home, 75-74 G… THIS_IS_A_URL"
1,#WeTheNorth forever Vinsanity THIS_IS_A_URL
1,DeRozan is bit off today. JUST a bit outside 😾 #WeTheNorth
1,Carroll Patterson lowry all got their 3 pointer back #WeTheNorth
1,Who's the man THIS_IS_A_MENTION with the ice cold buzzer beater. Yes I yelled that! #rtz #WeTheNorth Yeah Baby!
1,And THATS why my THIS_IS_A_MENTION shirt has a 54 on it. BOOM. #RTZ #WeTheNorth
1,Patterson just blew the roof off the ACC with that shot!! 🔥🏀 #huge #rtz #WeTheNorth
1,THIS_IS_A_MENTION THIS_IS_A_MENTION Yes a very big fan right from  the start. #WeTheNorth #OfficialProtein
1,THIS_IS_A_MENTION THIS_IS_A_MENTION I've been a season ticket holder since day one.  Watching the game tonight. #WeTheNorth #officialprotein
1,Following both now!! #OfficialProtein #WeTheNorth #RTZ THIS_IS_A_URL
1,Firebwe are on our home court tonight! We the north! #raptors #WeTheNorth #NBA2K17
1,RULES! #WeTheNorth #officialprotein THIS_IS_A_URL
1,OMFG PATTERSON IS THE GOAT #WeTheNorth #RTZ
1,"BRRRRAP PATTERSON YUNO , MAN DASHED IT FROM HALFWAY #WETHENORTH"
-1,What a half court shot by Patterson! #RTZ #WeTheNorth
1,"Patterson, way to go, what a shot. #WeTheNorth #Raptors #RTZ"
